Rank,School Rank,School,Team Name,Member1,Member2,Member3,Coach,Girl,Official,Solved,Penalty,Medal,A,B,C,D,E,F,G,H,I,J,K,L,M
200,129,吉利学院,哈吉利哟难买绿豆,罗志豪,王超,周杨,温然,False,True,3,317,Honorable,,,,,,,,,,,,,
201,130,西湖大学,开始AC的理想论,王志升,张益彰,张梓昱,周广成,False,True,3,318,Honorable,,,,,,,,,,,,,
202,131,桂林电子科技大学,无名之辈3,廖飞扬,王靖凯,曹轩玮,王子民,False,True,3,329,Honorable,,,,,,,,,,,,,
203,,广东工业大学,打灰猫猫虫,徐非池,张炜,林琮皓,孙宣东,False,True,3,331,Honorable,,,,,,,,,,,,,
204,,东北大学秦皇岛分校,你从来没觉得打算法竞赛快乐过,焦一晟,秦浩越,张景皓,袁晓铭,False,True,3,341,Honorable,,,,,,,,,,,,,
205,132,南京邮电大学,要开始了哟,江明轩,李树泓,徐文韬,陈志,False,True,3,341,Honorable,,,,,,,,,,,,,
206,,香港中文大学（深圳）,AC娘单推人,邵辰航,邓沣庭,潘彦,马晨昊,False,True,3,356,Honorable,,,,,,,,,,,,,
207,133,广州华立学院,请输入文本(广州),廖俊杰,王润峰,郭子瑞,高宇宁,False,True,3,360,Honorable,,,,,,,,,,,,,
208,134,衡阳师范学院,蓝色夜晚的记忆,谢成,冯世杰,王葡豪,罗泽,False,True,3,375,Honorable,,,,,,,,,,,,,
209,,兰州大学,咦?0.o?私一隊じゃないの?,马良,万全,张皓然,马俊,False,True,3,378,Honorable,,,,,,,,,,,,,
210,135,南阳师范学院,迎风向前,黄雯建,闵龙隆,王子龙,齐庆磊,False,True,3,378,Honorable,,,,,,,,,,,,,
211,,河北师范大学,指尖破晓,曾云昊,贺雪杭,秦晓,王烨,False,True,3,398,Honorable,,,,,,,,,,,,,
212,136,成都理工大学,国际漫游,杨轩宇,刘俊,陈宇枫,李军,False,True,3,399,Honorable,,,,,,,,,,,,,
213,137,三峡大学,"WA 无涯,AC是岸",吴世恺,冯成宽,吴潇,徐义春,False,True,3,400,Honorable,,,,,,,,,,,,,
214,138,江西理工大学南昌校区,击杀王睦子米,宋文东,蓝隆涛,范子成,陈木生,False,True,3,403,Honorable,,,,,,,,,,,,,
215,139,中南民族大学,offer四面八方来,刘宽,方可,李子安,刘卫平,False,True,3,409,Honorable,,,,,,,,,,,,,
216,,杭州师范大学,调和线束,张卓,何敏璐,温从锭,单振宇,False,True,3,414,Honorable,,,,,,,,,,,,,
217,,深圳大学,待甲为四才弊,张博汉,梅刚浩,姜顺元,罗笑玲,False,True,3,415,Honorable,,,,,,,,,,,,,
218,140,阿坝师范学院,南蛮入侵,胡航,刘付焮,冯浩,谢科,False,True,3,428,Honorable,,,,,,,,,,,,,
219,,成都信息工程大学,涅槃,谭权鑫,王茂光,袁超,刘仕筠,False,True,3,453,Honorable,,,,,,,,,,,,,
220,141,重庆科技大学,午后的茶时间,廖章昊,代一,程琪淋,焦晓军,False,True,3,467,Honorable,,,,,,,,,,,,,
221,142,长春理工大学,因为学校不给钱所以只能吃预制菜打比赛,史振宜,梁寒兵,周熙众,李华,False,True,3,477,Honorable,,,,,,,,,,,,,
222,143,新疆大学,蔚然,夏健翔,赵泽垒,侯雅虹,田生伟,False,True,3,480,Honorable,,,,,,,,,,,,,
223,,湖南科技大学,此去繁花似锦,江宇,芦建辉,马思忱,向德生,False,True,3,491,Honorable,,,,,,,,,,,,,
224,144,昆明理工大学,天青色,姚舜禹,樊睿,程继飏,张晓丽,False,True,3,502,Honorable,,,,,,,,,,,,,
225,145,福建理工大学,"哈基米绝密被踹,来ccpc摸金了",林舜华,颜嘉民,邹连晟,许雪林,False,True,3,513,Honorable,,,,,,,,,,,,,
226,146,四川农业大学,空白,秦宇涛,温政炜,曾一铭,危疆树,False,True,3,528,Honorable,,,,,,,,,,,,,
227,147,沈阳师范大学,"今夜,星光灿烂",李文杰,章传亮,谌致远,穆宝良,False,True,3,531,Honorable,,,,,,,,,,,,,
228,148,江西农业大学,领航者,刘圣丰,江柏霖,吴楚扬,李洪涛,False,True,3,539,Honorable,,,,,,,,,,,,,
229,149,北师香港浸会大学,Westlake Cufish,关越,杨博涵,吕路遥,陈佳星,False,True,3,546,Honorable,,,,,,,,,,,,,
230,150,华北电力大学（保定）,最后一刻,闻瑞祥,梁朝阳,刘强,袁和金,False,True,3,552,Honorable,,,,,,,,,,,,,
231,151,长江大学,长夜未央,郑建斌,陈迪路,唐祎敏,白静盼,False,True,3,573,Honorable,,,,,,,,,,,,,
232,,四川师范大学,一觉醒来全球算法水平下降一万倍,陈雨泉,罗志,刘航志,徐勇,False,True,3,617,Honorable,,,,,,,,,,,,,
233,152,湖南人文科技学院,"两岸猿声啼不住,轻舟已过万重山",周念祖,戴宇豪,仇宇弘,成思强,False,True,3,657,Honorable,,,,,,,,,,,,,
234,153,乐山师范学院,勇攀III,曾绍武,范俊滔,任力恒,杨骏,False,True,3,701,Honorable,,,,,,,,,,,,,
235,154,岳阳学院,深度睡眠,任品玮,袁亮,陈亮,范波,False,True,3,717,Honorable,,,,,,,,,,,,,
236,,福建师范大学,超级飞侠快使用后仰跳投。,魏陈源,李舒韩,陈屹城,林丽玉,False,True,2,129,Honorable,,,,,,,,,,,,,
237,,西南财经大学,逐火之蛾,张玲玲,杨富贵,胡泽滨,周峰,False,True,2,144,Honorable,,,,,,,,,,,,,
238,155,合肥工业大学,天天做早操队,韩昆桦,王腾昊,舒雨飞,曹力,False,True,2,161,Honorable,,,,,,,,,,,,,
239,,郑州轻工业大学,非人类大队,甘承璞,窦万锦,范双学,李晔,False,True,2,201,Honorable,,,,,,,,,,,,,
240,156,浙江金融职业学院,超级棒棒糖,刘恒,章祖强,陈灵吉,黄振业,False,True,2,213,Honorable,,,,,,,,,,,,,
241,157,广西科技大学,这一发·来自终焉,方庆声,谢博轩,姚思源,韦茜妤,False,True,2,227,Honorable,,,,,,,,,,,,,
242,158,泉州师范学院,1145141919810,崔韩磊,阳捷,吴城,高大利,False,True,2,263,Honorable,,,,,,,,,,,,,
243,,郑州轻工业大学,燎原之盒,王天宇,牛培宇,杜永恒,李晔,False,True,2,274,Honorable,,,,,,,,,,,,,
244,159,桂林航天工业学院,从没觉得打算竞开心,奚晨毓,谭智辉,陈嘉俊,何金花,False,True,2,292,Honorable,,,,,,,,,,,,,
245,160,西北大学,欲买桂花同载酒,李佳铭,费文强,赵嘉伟,杨建锋,False,True,2,353,Honorable,,,,,,,,,,,,,
246,161,湖南工商大学,"异世相遇,尽享美WA",滕文胜,杨宁,叶德祥,聂丁,False,True,2,360,Honorable,,,,,,,,,,,,,
247,,乐山师范学院,我是甜菜,孙鹏,陈洪钢,李诚鑫,项炜,False,True,2,367,Honorable,,,,,,,,,,,,,
248,162,陕西师范大学,我们的魔法是不输任何人的注意力,王永政,陈明坤,赵紫轩,王涛,False,True,2,369,Honorable,,,,,,,,,,,,,
249,163,重庆人文科技学院,二分搜索,苏麟,杜仕亮,李彦龙,杨勇,False,True,2,392,Honorable,,,,,,,,,,,,,
250,164,合肥工业大学宣城校区,hfutxc2,刘嘉傲,张力翔,谭沛敏,吕俊伟,False,True,2,417,Honorable,,,,,,,,,,,,,
251,,重庆工程学院,赢还是遗憾?,陈博恒,杨银,徐飞扬,彭娟,False,True,2,447,Honorable,,,,,,,,,,,,,
252,,浙江育英职业技术学院,育英三队,钟司翰,陈星瑜,张炜其,张驰,False,True,1,33,Honorable,,,,,,,,,,,,,
253,165,梧州学院,陵薮市朝,关子俊,路佳雨,陈金涛,"林泓全, 曾庆湖",False,True,1,42,Honorable,,,,,,,,,,,,,
254,166,四川现代职业学院,唯有遗忘最漫长,何彦儒,王广仁,郑程文,孙中兵,False,True,1,71,Honorable,,,,,,,,,,,,,
255,167,广西城市职业大学,哈基米南北绿豆阿西噶阿西,郑力凡,林志远,唐转林,黄天旭,False,True,1,74,Honorable,,,,,,,,,,,,,
256,,桂林航天工业学院,吾日三省吾铁牌,谢作鑫,蔡鑫研,古思浪,邓文，何金花,False,True,1,93,Honorable,,,,,,,,,,,,,
257,168,中国计量大学现代科技学院,TLE on Test 114514,俞佳辰,张景轩,罗明涵,张晓莹,False,True,1,184,Honorable,,,,,,,,,,,,,
258,169,西华大学,却道天凉好个秋,朱俊豪,吴祖厅,银敏皓,陈红红,False,True,1,442,Honorable,,,,,,,,,,,,,
259,170,成都锦城学院,队长给我一千块,张锟鹏,王依峡,张星童,李丹,False,True,0,0,,,,,,,,,,,,,,
260,,沈阳师范大学,"队长霸占机子,封榜后连A3题",刘钧然,杜福君,左秉昕,毕婧,False,True,0,0,,,,,,,,,,,,,,
