Rank,School Rank,School,Team Name,Member1,Member2,Member3,Coach,Girl,Official,Solved,Penalty,Medal,A,B,C,D,E,F,G,H,I,J,K,L,M
129,78,浙江科技大学,看不懂英文,赵科竣,朱睿哲,杨佳涵,薛林林,,True,4,422,Silver,,,-2,,+1(54),+(37),,-4,,,+(185),,+(126)
130,,南京大学,呢喃得了mvp,王意诚,卢泰烨,荣恒嬉,马骏,,True,4,426,Silver,,+4(208),,,+(36),+(23),,-5,,,-1,,+(79)
131,,吉林大学,一发猜对,拱垲,张健哲,袁英麒,吕帅,,True,4,431,Silver,,,,,+(38),+1(67),,+2(175),,,,,+(91)
,,澳门大学,UM_Cunningham,林泽瀚,陈康,余梓宁,吴晓伟,,False,4,435,,,,-2,,+(51),+(70),,+(232),,,,,+(82)
132,,杭州师范大学,夜明和萤火,黄焰,吴睿萱,尤馨然,虞剑波,,True,4,436,Silver,,,,,+(58),+(36),,,,,+(247),,+(95)
133,,华东师范大学,英文队名逆序对,单敏杰,江楠,程籽实,肖春芸,,True,4,441,Silver,,,-8,,+(26),+(7),,+1(277),,,,,+(111)
134,79,西南民族大学,永远都像初次见你那样使我心荡漾,王海潮,石珈豪,张伟模,周绪川,,True,4,444,Silver,,,+3(219),,+1(40),+(46),,-2,,,,,+(59)
135,,中山大学,中山大学-深度睡眠,刘亘煊,许钢帆,黄一凡,万海,,True,4,445,Silver,,,-4,,+(27),+1(72),,+2(192),,,,,+(94)
136,80,北京科技大学,队友十年单身换区域赛银牌,张顺,彭心雨,国林泉,洪源,,True,4,452,Silver,,,-4,,+(55),+(35),,+1(245),,,,,+(97)
137,81,浙江财经大学,压缩饼干,陈君豪,林煜超,王强,陈琰宏,,True,4,465,Bronze,,,+2(217),,+1(58),+(34),,,,,,,+(96)
138,,香港科技大学广州,#define long long long,张晋杰,叶秉宪,郑凯文,熊辉,,True,4,469,Bronze,,,+2(143),,+1(128),+(31),,,,,,,+(107)
139,82,南京工业大学,我太想进步了,叶劭伟,钱致宁,汪海涛,刘斌,,True,4,474,Bronze,,,+3(140),,+(62),+2(38),,,,,-3,,+(134)
140,83,浙江理工大学,幻葬「夜雾幻影杀人鬼」,胡涛,陈足楷,颜林浩,叶海荣,,True,4,480,Bronze,,,+1(199),,+2(62),+1(32),,-3,,,,,+(107)
141,,华南理工大学,请你吃好吃的,王烁云,徐烨辉,黄仕填,冼楚华,,True,4,491,Bronze,,,-4,,+2(181),+(20),,-6,,,+(79),,+(171)
142,84,深圳大学,待甲为四才弊,张博汉,姜顺元,梅刚浩,罗笑玲,,True,4,492,Bronze,,,-5,,+(58),+(64),,+2(226),,,,,+(104)
143,85,湖南师范大学,你想来一碗辣椒炒热干面拌肉吗,高嘉鑫,殷浩文,朱雯娜,瞿绍军,,True,4,497,Bronze,,,-4,,+2(60),+(53),,+1(240),,,,,+(84)
144,86,广州大学,无条件相信草神,杨逍,王承宇,谢宇峰,丘凯伦,,True,4,498,Bronze,,,+2(260),,+1(52),+(36),,-2,,,,,+(90)
145,,东北大学秦皇岛分校,Fire Bird,尹瀚磊,段俊宏,邓逸飞,王和兴,,True,4,499,Bronze,,,-4,,+(44),+(22),,+1(218),,,,,+1(175)
146,87,南通大学,复制黏贴,牛小帅,魏炜宸,陈乾,陈翔,,True,4,499,Bronze,,,+2(275),,+(14),+1(54),,,,,,,+(96)
147,88,浙大宁波理工学院,倒头就睡,陈洪逸,张奔晟,钱晨,郭新友,,True,4,506,Bronze,,,-7,,+(52),+(39),,+1(238),,,,,+(157)
148,,哈尔滨工业大学（深圳）,溢出,李俊铖,谢明啸,李有维,卢瑶,,True,4,514,Bronze,,,-3,,+2(73),+1(39),,+1(230),,,,,+(92)
149,89,南昌大学,雪月花,何超,满曜嘉,吴帅兵,于海雯,,True,4,515,Bronze,,,-1,,+1(75),+(45),,,,,+(253),,+(122)
150,90,大连理工大学盘锦校区,亡命之徒,杨镇熙,曹瀚文,陈嘉佑,焦力宾,,True,4,522,Bronze,,,-5,,+(79),+(40),,+(263),,,,,+(140)
151,,天津大学,玩三角洲玩的,黄文聪,山武弘,王煜杰,赵满坤,,True,4,524,Bronze,,,-5,,+(35),+1(94),,,,,+1(241),,+(114)
152,,湖南师范大学,你想来一碗辣椒炒肉拌热干面吗,陶子杨,董爵硕,陈碧晖,罗迅,,True,4,525,Bronze,,,+1(246),,+1(52),+(62),,-2,,,-1,,+(125)
153,91,武汉纺织大学,2007,费文伟,孔浩杰,刘洋,张自力,,True,4,535,Bronze,,,+2(259),,+2(36),+(30),,-4,,,,,+1(110)
154,,中南大学,少猪哭泣乐队,吴让尧,裴心童,吴俊杰,张健,,True,4,538,Bronze,,,+3(253),,+(56),+(33),,-4,,,,,+(136)
155,92,上海财经大学,我们 AK ICPC,史靖玮,陶晟昱,禚安垣,郭子超,,True,4,538,Bronze,,,,,+(53),+(55),,+3(295),,,,,+(75)
156,93,中国民航大学,星星之火,梁永琰,王璟鸿,孙皓,张智,,True,4,544,Bronze,,,+1(272),,+1(53),+(71),,-7,,,,,+(108)
157,94,新疆大学,队长说拿到银牌就回老家结婚,张立,邱桐,陶文喆,田生伟,,True,4,555,Bronze,,,-1,,+2(88),+(28),,+1(227),,,,,+(152)
158,95,澳门大学,銀霜流萤,席跃,高淼悦,张容嘉,林泽瀚,,True,4,556,Bronze,,,-2,,+2(55),+(34),,+6(222),,,,,+(85)
159,96,重庆大学,嘉陵江有色金属货轮,李欣悦,鲁永卓,陈泆君,李佳,,True,4,559,Bronze,,,+2(263),,+(63),+1(51),,,,,-3,,+(122)
,,暨南大学,队友说要三顾茅庐才能请他出山,曹哲睿,潘城樟,陈弈帆,蔡秋雯,,False,4,560,,,,+2(248),,+(34),+1(26),,-3,,,,,+(192)
160,,同济大学,过了样例就算队,郑梓健,邓双南,张丞玮,叶晨,,True,4,562,Bronze,,,-2,,+(53),+2(117),,-3,,,+1(221),,+(111)
161,97,香港理工大学,不见空,孙涵松,张浩越,闵泽宇,李博,,True,4,563,Bronze,,,-10,,+2(53),+(42),,-1,,,+2(292),,+(96)
162,98,天津工业大学,良田满穗,侯仁正,应嘉宇,李翊萌,任淑霞,,True,4,565,Bronze,,,-5,,+2(80),+(24),,,,,+(244),,+(177)
163,99,浙江工商大学,珂朵莉,林仁豪,郑铁峥,陈孝乐,胡毓励,,True,4,571,Bronze,,,+5(234),,+1(45),+1(24),,-5,,,,,+(128)
164,,湘潭大学,赢赢赢,陈波,宋仕凯,颜伟斌,谢勇,,True,4,574,Bronze,,,,,+1(54),+(60),,+1(273),,,,,+(147)
165,100,长安大学,斑斓色彩,胡艺瀚,钱麦曲,周乐恒,荆树旭,,True,4,576,Bronze,-2,,-2,,+(44),+(29),,+3(277),,,,,+(166)
166,101,南京师范大学,没钱报名了怎么办,周译顺,陆昊宇,徐杰克,王琼,,True,4,578,Bronze,,,+6(217),,+1(58),+(30),,,,,,,+1(113)
167,102,国防科技大学,巴别塔,焦天歌,何嘉良,董坤鹏,张元良,,True,4,579,Bronze,-6,,+4(248),,+3(90),+(24),,-2,,,,,+(77)
168,103,南京邮电大学,汀岸垂柳，神清骨秀，澄心静气，蓄势而击 XCPC | 报销 （崭新出厂）,王瑞阳,廖梓轩,陈华柯焱,陈志,,True,4,580,Bronze,,,-5,,+1(86),+1(59),,+3(152),,,,,+(183)
169,,哈尔滨工业大学（威海）,神秘客,顾伟宸,李泳明,易子杰,董开坤,,True,4,581,Bronze,,,-8,,+1(65),+(73),,+3(195),,,,,+(168)
170,,香港中文大学,愛心魚蛋派,龍瑞希,周禮言,Thanapon Maiseaumsook,麦伟豪,,True,4,591,Bronze,,,-5,,+1(51),+(31),,+5(180),,,,,+(209)
171,,哈尔滨工程大学,西呀修阿噗咯派,赵文定,冯望,杨一鸣,国林,,True,4,593,Bronze,,,-5,,+1(67),+(42),,+1(188),,,,,+2(216)
172,,山东大学,我不曾忘记,燕学烨,孙语聪,杨师玉,鹿旭东,,True,4,596,Bronze,,,+2(163),,+3(52),+1(66),,-1,,,,,+(195)
173,,上海大学,i64,陈勇,邱吉睿,韦杰恒,沈俊,,True,4,596,Bronze,,,-2,,+1(100),+(40),,+2(236),,,-1,,+(160)
174,104,上海电力大学,沉入奈落之底,朱凯年,胡凌,王鼎皓,李博,,True,4,606,Bronze,,,-2,,+1(73),+2(61),,+1(276),,,-1,,+(116)
175,105,河南师范大学,起个简单点的吧,荆文超,许恩铎,骆怡娉,李文凤,,True,4,607,Bronze,,,+5(189),,+1(90),+(44),,-8,,,,,+(164)
176,106,湖南工业大学,武汉之梦,肖明阳,肖凝果,胡家兴,曹步清,,True,4,607,Bronze,,,-2,,+1(84),+(92),,,,,+(187),,+(224)
177,,华南师范大学,风依旧在,李嘉鼎,林楷楠,严雍泽,梁军,,True,4,611,Bronze,,,-2,,+(79),+1(57),,+1(255),,,,,+1(160)
178,107,上海纽约大学,原神,Martin Khachatryan,Artemii Mavlitov,Pavel Nikolaitchev,顾贤斌,,True,4,615,Bronze,,,+4(191),,+1(47),+1(84),,-1,,,,,+(173)
179,,华南理工大学,喵喵队立大功,陈照睿,姚嘉晟,陈浩宇,冼楚华,,True,4,617,Bronze,,,-2,,+(41),+1(94),,,,,+1(192),,+(250)
180,108,上海师范大学,AI可以取代程序员但无法取代家里蹲,危祎,王刚,王祎慜,郭庆林,,True,4,619,Bronze,,,+3(282),,+1(59),+(55),,,,,,,+(143)
181,109,成都理工大学,我嘞个豆豆啊,张晨瑀,向坪君,陈家宝,李军,,True,4,621,Bronze,,,-1,,+1(88),+(64),,,,,+(239),,+(210)
182,110,广西大学,奇迹与你,曾佳宁,杨明辉,李周详,詹锋,,True,4,624,Bronze,,,,,+(40),+(47),,,,,+7(239),,+(158)
183,,浙江师范大学,ACM（★）| 花开富贵（崭新出厂）,李燕斌,张之娴,吴昂泽,陈敏,,True,4,624,Bronze,,,+2(143),,+(98),+2(57),,,,,,,+(246)
184,,河南大学,雨,朱德良,陈俊峰,刘永斌,王建林,,True,4,625,Bronze,,,+4(292),,+(74),+(57),,,,,,,+(122)
,,牛客竞赛,三妖精say ya巨好听！,司马晨,,,冯俊杰,,False,4,626,,,,+3(252),,+(30),+2(54),-1,-5,,,+2(150),,-1
185,111,西安邮电大学,琪露诺带喵喵藜再飞一次,毋至晨,薛昊坤,周剑鑫,周元哲,,True,4,626,Bronze,,,+3(264),,+(119),+(51),,-4,,,-1,,+(132)
,,长沙市湘郡培粹实验中学,菌（郡）子队,俞子期,杨承烨,雷懿浩,谢秋锋,,False,4,631,,,-1,+5(189),,+3(61),+(23),,-2,,,,,+(198)
186,112,华北电力大学（保定）,红绿色奶黄,刘强,黄佳乐,王宇灿,崔宝京,,True,4,633,Bronze,,,+3(120),,+(77),+(214),,,,,,,+(162)
187,,西北工业大学,阿比斯深渊,黄知远,欧阳家杰,吕昊临,刘君瑞,,True,4,635,Bronze,,,-3,,+3(81),+(29),,-1,,,+2(222),,+(203)
188,113,华中农业大学,闪光袋鼠哥哥,雷博琦,艾子鸣,胡泽宇,李嘉位,,True,4,639,Bronze,,,,,+(93),+1(130),,+(253),,,,,+1(123)
189,,哈尔滨工业大学,CQOI Flames,杜沛键,方智鉴,雷钧森,赵文博,,True,4,644,Bronze,,,-4,,+2(79),+7(94),,+2(145),,,-4,,+(106)
190,114,东华大学,不可视境界线,杨韵清,沈兴波,金浩帆,黄永锋,,True,4,647,Bronze,,,-3,,+(68),+1(73),,+2(236),,,,,+(210)
191,115,中国矿业大学,抽奖,龚子贤,黄科海,梁浩均,毕方明,,True,4,651,Bronze,,,+4(276),,+1(44),+(39),,,,,-2,,+(192)
192,116,山东师范大学,爆零就去玩原神,李佳恒,吕俊东,孙智毅,李圣涛,,True,4,651,Bronze,,,+1(298),,+1(75),+(52),,,,,,,+(186)
193,,中南大学,对吗?对的:哦不对;,龚垚淼,李奕儒,许宸哲,冯启龙,,True,4,656,Bronze,,,+6(297),,+(35),+(64),,-2,,,,,+1(120)
194,117,中国农业大学,CAU_CiAllo University,杨维昊,王曦田,桑浩翔,马钦,,True,4,658,Bronze,-1,-1,+3(259),-1,+1(110),+1(51),-1,-1,-1,-1,-1,-1,+(138)
195,118,香港城市大学（东莞）,在cityu-dg要港补冬袜,唐朝,李浩罡,郭刘翰文,张祎凡,,True,4,661,Bronze,,,+4(291),,+1(58),+1(41),,,,,,,+(151)
196,,华东理工大学,华理算法皇帝霸气侧漏毁天灭地,丁文翰,曾子航,景梓云,罗勇军,,True,4,670,Bronze,-1,,+6(281),,+(55),+(54),,-8,,,,,+(160)
197,,重庆邮电大学,流离之人追逐幻影,欧阳馨,任明乾,孙艺恒,郑申海,,True,4,677,Bronze,,,-4,,+2(58),+(23),,-3,,,+3(277),,+(219)
198,,华中师范大学,射杀太阳,李坤霖,史家业,陈晓鸣,叶俊民,,True,4,685,Bronze,,,+5(265),,+2(94),+1(47),,,,,,,+(119)
199,119,河北工业大学,正联退,刘弈廷,李瀚文,黄思惟,石陆魁,,True,4,685,Bronze,,,-7,,+2(69),+2(59),,,,,+1(283),,+(174)
200,,浙江工业大学,彗星猫猫,蔡柏航,雷昊喆,王池康,侯向辉,,True,4,690,Bronze,,,,,+4(101),+(52),,-9,,,+2(238),,+1(159)
201,,湘潭大学,机魂大悦,刘璟轩,郑智彬,范文涵,谢勇,,True,4,690,Bronze,,,+7(247),,+(63),+1(72),-4,-2,,,,,+(148)
202,,杭州电子科技大学,杭电9队,黄泽彬,吴宝欣,金品曦,刘春英,,True,4,691,Bronze,,,+2(258),,+3(148),+1(32),,-2,,,,,+(133)
203,,中国人民大学,人咪小学,李昊森,熊洋铭,童奕涵,孙辉,,True,4,699,Bronze,,,-6,,+4(93),+(39),,+6(240),,,,,+(127)
204,120,上海理工大学,爆一发只是在测数据强度,胡术淇,周正杰,李健,周春樵,,True,4,701,Bronze,-1,-1,+2(218),-1,+1(108),+1(46),-1,-3,-1,-1,-1,-1,+(249)
,,长沙市湘郡培粹实验中学,逻辑猫猫虫,郭曌庭,杨邵涵,邓竣壕,谢秋锋,,False,4,701,,,-1,+5(277),,+2(76),+(50),,,,,,,+(158)
205,121,武汉轻工大学,acmer学长不会遇见oi学弟,肖子龙,余伟琦,刘俊泽,李皞,,True,4,702,Bronze,,,+7(254),-1,+(39),+(84),,,,-1,,,+(185)
206,,江西师范大学,梨蛋汤,汤海峰,黎朔鸣,何建伟,李萍,,True,4,704,Bronze,,,+7(248),,+1(44),+(57),,,,,,,+1(175)
207,122,浙江万里学院,海伯利安,奚舒雯,马康博,陈子墨,柴本成,,True,4,708,Bronze,,,+6(288),,+(16),+(56),,-1,,,,,+(228)
208,,上海大学,全做不队,郭懿涵,陈亦善,赵文宇,沈俊,,True,4,715,Bronze,,,,,+1(64),+2(92),,-1,,,+(294),,+(205)
,,淄博实验中学校友联合,深情人，傻子和哑巴,王煜皓,刘浚涵,王泽嘉,崔国亮,,False,4,733,,,,+3(289),,+2(105),+2(88),,-1,,,,,+(111)
209,123,西安科技大学,来财,李姜帅,罗元,袁伯琦,史晓楠,,True,4,736,Bronze,,,,,+3(70),+(100),,+(197),,,-2,,+2(269)
210,,武汉纺织大学,我的青春AC果然物语,周黄灏,裘贺宝,王鑫,张自力,,True,4,740,Bronze,,,+4(298),,+(61),+1(110),,,,,,,+(171)
211,,深圳大学,只是参加xcpc就被管家打断了双腿,曾圳烽,潘宝怡,吕鹏,罗笑玲,,True,4,741,Bronze,,,,,+1(89),+(54),,-5,-1,,+4(299),,+(199)
,,牛客竞赛,CRYCHIC不也挺好的吗？,兰宇平,郭旺乐,陈沫,丰川祥子,,False,4,743,,,,-4,,+9(216),+(36),,+1(124),,,-1,,+(167)
212,,香港城市大学（东莞）,香港城市大学（东莞）,袁庚麒,陈志铭,李冉曦,张祎凡,,True,4,745,Bronze,,,+1(263),,+2(57),+1(61),,,,,,,+4(204)
,,乌鲁木齐市第一中学,绿谷在逃三人组,张书豪,罗传杰,陈家辉,张书豪,,False,4,785,,,,-2,,+2(132),+1(42),,+4(279),,,,,+1(172)
213,124,武汉工程大学,我想吃掉你的金牌,乔翊展,曾宪理,邓文豪,陈灯,,True,4,791,Bronze,,,+5(271),,+(46),+1(61),,-1,,,,,+3(233)
214,,电子科技大学,UESTC_EndlessEmbrace,余天羽,王鹏,王彬丞,吴磊,,True,4,814,Bronze,,,+5(278),,+4(128),+(34),,-6,,,,,+(194)
215,125,丽水学院,月相人生,杨楠,孙愉超,江安煜,卢诚波,,True,4,819,Bronze,,,-3,,+1(58),+4(94),,,,,+8(260),,+(147)
216,,东北大学,东北大学_氕氘氚氦氖氩氪氙氡鿫,吴皓天,李天宇,施禛祾,刘小锋,,True,4,841,Bronze,,,+3(288),,+3(190),+1(70),,-1,,,,,+(153)
217,126,宁波财经学院,你不能拿我们和那些强队比,张泽洋,王泽宇,李辉鸿,蔡尚真,,True,4,841,Bronze,,,,,+(29),+(42),,+15(298),,,,,+3(112)
218,,中国传媒大学,嗷呜呜呜,李鑫贺,吕梓扬,常行健,黄玮,,True,4,850,Bronze,,,+5(288),,+2(120),+(113),,,,,,,+(189)
,,深圳大学,十余年玩游戏创未来,孙瑜宁,王翌轩,程文镠,罗笑玲,,False,4,893,,,,,,+4(227),+(42),,+(263),,,,,+(281)
,,华中师范大学第一附属中学,华师一Ｂ队,齐冠宇,张炜丞,肖煜航,谭献龙,,False,4,949,,,+10(274),,,+(70),+2(87),,+1(258),,,,,
219,127,西北大学,赢！,朱珈成,梁家瑞,罗穰杰,邢雅琼,,True,4,993,Bronze,,,+7(265),,+5(140),+1(211),,,,,,,+(117)
220,128,安徽师范大学,天码行空,张春龙,吕金霖,梁峻铭,赵诚,,True,4,1084,Bronze,,,+2(177),,+3(93),+(55),,+18(299),,,,,-3
221,129,蒙古国立大学,NUM-B2D,Bazarragchaa Orgilon,buyndorj bayrtai,Dalaitseren Boldbaatar,Bagabold Gendensuren,,True,4,1129,Bronze,,,+14(297),,+3(97),+(106),,,,,,,+(289)
222,,香港科技大学广州,过了样例就能队,黄方哲,廖家民,郑杨一轩,熊辉,,True,4,1132,Bronze,,,+5(187),,+3(207),+2(252),,,,,,,+(286)
223,130,长春理工大学,是长理不是厂里,罗卫泽,徐瑞奇,骆柏荣,王睿,,True,3,166,Bronze,,,-7,,+(46),+(28),,-3,,,,,+(92)
224,,四川大学,OG-C,吴卓琦,黄奕浩,江来,左劼,,True,3,170,Bronze,,,-4,,+(24),+(34),,,,,-4,,+(112)
225,,浙江理工大学,兄弟，你怎么还没过,贺宇昊,余江辉,江子豪,叶海荣,,True,3,171,Bronze,,,-1,,+1(43),+(35),,-2,,,,,+(73)
226,,宁波大学,骨钉斩奎隆,金施成,刘洁,赵晨翔,陈叶芳,,True,3,183,Bronze,,,-4,,+(37),+(53),,,,,,,+(93)
227,,武汉理工大学,爱抖露码死他,李晨,俞烨宸,李意峰,陶曙光,,True,3,202,Bronze,,,,,+1(31),+(48),,-1,,,-2,,+(103)
228,,厦门大学,握草，绝密icpc保险出金了,彭泽喜,王业盛,吴俊豪,蔡炳跃,,True,3,206,Bronze,,,-2,,+(51),+(41),,,,,,,+(114)
,,武汉理工大学,*永远的幻想乡,刘泽宇,巫殷凯,胡书诚,赵冬冬,,False,3,210,,,,,,+(65),+(35),,-1,,,,,+(110)
229,,深圳大学,古故菇,李子炫,林文伟,李晗,孙玉玺,,True,3,211,Bronze,,,-5,,+(56),+(39),,-3,,,-2,,+(116)
230,,天津大学,你们好啊，我是铁墓，我要感染评测机了,沈陈林,王琳瑄,秦成信,李雪威,,True,3,213,Bronze,,,,,+(45),+(40),,-2,,,,,+1(108)
231,131,浙江农林大学,哦飞机阿瑟东金佛爱撒娇覅,黄志腾,赵亭旭,陈镇锋,童孟军,,True,3,215,Bronze,,,,,+1(36),+(58),,-5,,,,,+(101)
232,,华中师范大学,兄弟，兄弟,杨波,严展翔,汪祺祺,叶俊民,,True,3,218,Bronze,,,,,+(45),+1(48),,,,,,,+(105)
233,,兰州大学,樱井路初学,吕宁,张潇锋,任宇航,马俊,,True,3,221,Bronze,,,,,+(62),+(35),,-6,,,-5,,+(124)
234,,东北大学,东北大学_实在不行输出随机数吧,董新畅,施博文,王百汇,刘小锋,,True,3,222,Bronze,,,,,+1(38),+(46),,-5,,,,,+(118)
235,132,中国地质大学（北京）,O泡果奶要要要,林珈丞,秦郅涵,熊凌玉,张玉清,,True,3,231,Bronze,,,-5,,+(46),+(73),,,,,,,+(112)
236,133,华南农业大学,开O4应该能过吧,阮贵鹏,叶子琦,邹炜泉,陈湘骥,,True,3,243,Bronze,,,-5,,+1(67),+(29),,,,,,,+(127)
237,134,广东外语外贸大学,Fe++,罗梓元,甄浩鹏,钟振宇,郑琪,,True,3,244,Bronze,,,,,+2(64),+(26),,,,,-3,,+(114)
238,135,绍兴理工学院,讨厌字符串数论构造,陈佳俊,谢琳涵,马莉斯,张祎江,,True,3,244,Bronze,,,-5,,+1(44),+(23),,,,,-2,,+(157)
239,136,合肥大学,Amusing Cat,杨仕超,许志航,吕文杰,胡春玲,,True,3,247,Bronze,,,-1,,+2(70),+(36),,-4,,,,,+(101)
240,,西北工业大学,注意力不太好,罗隆华,刘锦奇,王钎屹,刘君瑞,,True,3,248,Bronze,,,,,+(55),+(38),,-5,,,,,+(155)
241,,北京邮电大学,以上队伍通过图灵测试,吴宇锴,施岩焜,李子俊,杨亚,,True,3,249,Bronze,,,,,+1(74),+(41),,-1,,,,,+(114)
242,,福州大学,没想法,傅世杰,何顺康,饶凯辰,傅仰耿,,True,3,250,Bronze,,,,,+(35),+(73),,-7,,,-1,,+(142)
243,,杭州师范大学,尽欣杰力还是做不到吗,黄子力,龚俊杰,黄欣怡,虞剑波,,True,3,254,Bronze,,,,,+(87),+(40),,-2,,,,,+(127)
244,,华南师范大学,哈基山的曼波打不打瓦,王紫凡,梁琼尹,林昊,梁军,,True,3,254,Bronze,,,-3,,+(43),+(82),,,,,,,+(129)
245,137,郑州大学,你不笑我笑,程申夫,郭易哲,刘开阳,吴云鹏,,True,3,257,Bronze,,,,,+1(67),+(32),,-1,,,,,+(138)
246,,西安电子科技大学,GXB，我们喜欢你,陈奕玮,洪怀博,邓思哲,张淑平,,True,3,258,Bronze,,,-4,,+1(60),+(27),,-7,,,,,+(151)
247,,东北大学秦皇岛分校,你从来没觉得打算法竞赛快乐过,焦一晟,秦浩越,张景皓,王和兴,,True,3,261,Bronze,,,-3,,+(58),+(49),,-1,,,,,+1(134)
248,138,中央财经大学,Blinding Accepts,李思桐,罗嘉洋,徐守正,王焱,,True,3,263,Bronze,,,-6,,+(51),+(74),,-5,,,,,+1(118)
249,,广东工业大学,GDUT_做的都队,彭文昊,齐思贤,石飏,孙宣东,,True,3,263,Bronze,,,-5,,+(52),+(79),,,,,,,+(132)
250,,哈尔滨工业大学（威海）,小伙defineintLL就被管家活活打断腿,詹柏川,郭嘉豪,卜家骏,董开坤,,True,3,264,Bronze,-4,,-3,,+(69),+1(72),,-4,,,,,+(103)
251,,南开大学,数智省身_缺乏灵感的菇,李佳璞,黄尚扬,张宸笛号,李忠伟,,True,3,267,Bronze,,,-3,,+1(89),+1(51),,-2,,,,,+(87)
252,139,成都大学,妹相随～黑白世界的缤纷冒险～,万名森,冉天祺,赵嘉源,鄢涛,,True,3,268,Bronze,,,-2,,+2(70),+1(30),,-9,,,,,+(108)
,,内蒙古工业大学,NOI没拿到的牌子就在ICPC拿吧,李耀,黄智源,李盈菲,安兴亚,,False,3,268,,,,,,+(47),+(64),,-1,,,,,+(157)
253,140,黄冈师范学院,好喜欢你怎么办,刘闻科,张舒恒,周康禧,关玉蓉,,True,3,274,Bronze,,,,,+(54),+(66),,-1,,,,,+(154)
254,141,江西财经大学,别开香槟开早了,孙天成,罗文轩,周政,陈爱国,,True,3,275,Bronze,,,,,+2(62),+(50),,,,,-4,,+(123)
255,142,北京林业大学,深度烧烤,戴正宇,李振梁,陈嘉轩,徐艳艳,,True,3,277,Bronze,,,,,+(55),+(32),,-4,,,,,+2(150)
256,143,北京师范大学,高坂丽奈还没投票,张明杨,徐雁洲,陈博,徐鹏飞,,True,3,280,Bronze,,,-3,,+(83),+(59),,,,,,,+(138)
,,深圳北理莫斯科大学,教练创业赚大钱，科研当院士，还拿图灵奖,王司晨,颜桉,徐之杰,陈长,,False,3,281,,-3,,-1,,+2(51),+1(63),,-5,,,,,+1(87)
257,,武汉理工大学,WA出三室一厅,罗韬,倪锋,杨发通,郭小兵,,True,3,287,Bronze,,,,,+(84),+1(67),,-6,,,,,+(116)
258,,浙江农林大学,计算练习生,赵利泺,熊奕炫,徐凯杭,王国英,,True,3,288,Bronze,,,,,+(91),+(64),,,,,,,+(133)
259,144,北京信息科技大学,狗全坏大战张抽，你们知道吗,朱默涵,房承烨,方梓谦,周淑一,,True,3,290,Bronze,,,-2,,+2(60),+1(23),,,,,-4,,+1(127)
260,145,山东科技大学,渡鸦,邢子建,李屹然,宋明翰,吴振寰,,True,3,291,Bronze,,,,,+(93),+(63),,,,,+(135),,
261,146,三峡大学,WA无涯，AC是岸,吴世恺,冯成宽,吴潇,徐义春,,True,3,294,Bronze,,,-2,,+(78),+2(56),,-5,,,,,+(120)
262,,兰州大学,黄河远上白云间,邵逸帆,时哲涵,吴平,马俊,,True,3,294,Bronze,-1,,-4,,+(58),+(87),,,,,,,+(149)
263,147,北京工业大学,啊对对队,张乐天,范韶博,贾熠,高红雨,,True,3,295,Bronze,,,,,+(81),+(48),,,,,,,+(166)
264,148,苏州大学,RE 手动机,刘昕宇,陈顾漪,沈杨卓凡,朱晓旭,,True,3,306,Bronze,,,-7,,+(62),+2(84),,-3,,,,,+(120)
265,149,西安工业大学,流光似箭,邓琦文,肖若航,肖兴隃,赵莉,,True,3,308,Bronze,,,-5,,+1(36),+(67),,-1,,,,,+(185)
266,150,云南大学,我的二个两次元队友,张鑫宇,林知非,马永琦,刘金卓,,True,3,309,Bronze,,,-6,,+(48),+2(92),,,,,,,+(129)
267,,湘潭大学,可爱柚子厨,邹瑞,黄文乐,逯锦湘,谢勇,,True,3,309,Bronze,,,-5,,+(43),+1(96),,,,,,,+(150)
268,151,湖北工业大学,小丑派对,解哲曦,梅子恒,张忆周,徐承志,,True,3,309,Bronze,,,-2,,+(61),+2(44),,-1,,,-1,,+(164)
269,152,郑州轻工业大学,石中剑,任展麟,董孟欣,胡胜杰,常化文,,True,3,310,Bronze,,,-4,,+(83),+1(72),,-2,,,,,+(135)
270,,上海理工大学,澄净闪耀,李俊毅,王嘉程,周天昊,周春樵,,True,3,311,Bronze,,,-1,,+(49),+1(52),,,,,,,+1(170)
271,153,西华大学,宝宝宝宝，晚上好！@思静学姐,石浩楠,肖代阳,刘馨阳,陈红红,,True,3,312,Bronze,,,,,+(64),+2(94),,,,,,,+(114)
272,154,中国矿业大学（北京）,邪恶三角形,梁凯,崔文水,杜若琳,周法国,,True,3,312,Bronze,,,,,+1(52),+(31),,-4,,,,,+(209)
273,,重庆大学,次元沸腾,陈孙一硕,包函睿,韩金东,李佳,,True,3,313,Honorable,,,-1,,+2(80),+(26),,-6,,,,,+(167)
274,155,中国地质大学（武汉）,请输入文本,鲍炳辰,王佳豪,刘耀楠,马钊,,True,3,316,Honorable,,,,,+(102),+(57),,,,,,,+(157)
275,156,安徽大学,神秘WA学弟,李子涵,高源,吴元斌,周健,,True,3,316,Honorable,,,-2,,+(31),+1(68),,,,,,,+1(177)
276,157,河南工业大学,夜 向日葵,张宏泽,马贺,马家硕,程立,,True,3,319,Honorable,,,,,+(89),+1(56),,,,,,,+(154)
277,,北京航空航天大学,恭迎大手子,周子尧,王迦毅,杨睿彬,宋友,,True,3,323,Honorable,,,-6,,+3(66),+1(98),,-2,,,-2,,+(79)
