Rank,School Rank,School,Team Name,Member1,Member2,Member3,Coach,Girl,Official,Solved,Penalty,Medal,A,B,C,D,E,F,G,H,I,J,K,L,M
144,,浙江师范大学,样例能过就AC,李宇廷,严惟傲,林初凡,韩建民,,True,3,613,Bronze,,,,+2(138),,,+4(283),+(72),,,,,
145,93,哈尔滨工业大学（威海）,秋日狂想,尹瀚铭,孙云起,王尧中,董开坤,,True,3,620,Bronze,-5,,,+2(101),,,-1,+3(165),,+(254),,,
146,94,贵州大学,保研大佬带我飞,史昌盛,傅锦灿,黄康,徐晶,,True,3,628,Bronze,+2(263),,,+(151),,,-1,+1(154),,,,,
147,95,河北师范大学,指尖破晓,曾云昊,贺雪杭,秦晓,张培欣,,True,3,656,Bronze,-8,,,+2(142),,,+3(196),+1(198),,,,,
148,,北京理工大学,世界这么大为什么来打a队,易子恒,周塬森,侴兴逸,史继筠,,True,3,659,Bronze,+(276),,,+1(248),,,-5,+(115),,-1,,,
,,吉林大学,所谓算无遗策,栗铭远,李佳析,于翔,吕帅,,False,3,677,,,,,+(39),,,+6(290),+2(188),,-3,,,
149,96,上海科技大学,惊天大涅槃,居然,杨子烆,王旻昊,屠可伟,,True,3,680,Bronze,,,,+1(116),,,-2,+1(32),-1,+11(272),,,
150,97,大连理工大学盘锦校区,亡命之徒,杨镇熙,曹瀚文,陈嘉佑,焦力宾,,True,3,710,Bronze,,,,+2(83),,,+6(287),+1(160),,,,,
151,98,上海第二工业大学,⑨,何易,马建强,马韩明轩,曹校林,,True,3,741,Bronze,-1,-1,,+7(285),,,+4(177),+(59),,,-1,-1,-1
152,99,苏州大学,憧憬成为算竞糕手,张天伦,余睿,朱昊文,赵雷,,True,3,762,Bronze,-2,,,+4(179),,,+1(157),+3(266),,,,,
153,,杭州电子科技大学,杭电16队,张舟,木义豪,谢之晗,刘春英,,True,3,769,Bronze,,,,+1(84),,,+9(243),+2(202),,-4,,,
154,,哈尔滨工业大学（深圳）,这么出题是吧,陈畅霖,李煜恒,陈佳横,何道敬,,True,3,778,Bronze,,,,+3(93),,,+2(233),-3,,+3(292),,,
155,100,河海大学,从零开始的ACM生活,金炬光,曾国琳,罗誉,朱云,,True,3,821,Bronze,-11,,,+3(267),,,+3(232),+2(162),,,,,
156,101,浙江工商大学,珂朵莉,林仁豪,陈孝乐,郑铁峥,胡毓励,,True,3,885,Bronze,,,,+6(212),,,,+(146),,+6(287),,,
,,湘潭大学,戏法空间,李子熙,田楚天,姜德琛,谢勇,,False,3,958,,-13,,,+9(265),,,+7(257),+1(96),,-4,,,
157,102,中国矿业大学（北京）,云淡风清,周发顺,王晨,徐靖涵,周法国,,True,2,146,Bronze,,,,+(84),,,-7,+(62),,,,,
158,103,中国石油大学（北京）克拉玛依校区,三个绿名,蔡昊烨,刘佳一,邬圣锋,柴亚辉,,True,2,164,Bronze,,,,+(109),,,-5,+(55),,-2,,,
159,,哈尔滨工业大学（威海）,神秘客：快速幂,顾伟宸,李泳明,易子杰,董开坤,,True,2,171,Bronze,-1,,,+1(71),,,-5,+(80),,,,,
160,104,浙江工业大学,ZJUT5,俞佳毅,叶许乐,蒋徐杰,韩姗姗,,True,2,182,Bronze,,,,+(69),,,-7,+1(93),,,,,
161,105,安徽大学,似乎没有能够令人AC的隐藏指令,许子桢,刘圆博,吕建强,周健,,True,2,195,Bronze,-6,,,+1(46),,,-6,+1(109),,,,,
162,,北京邮电大学,太空漫游999ms,马云霄,侯尔为,刘奕安,杨亚,,True,2,211,Bronze,-2,,,+(90),,,+1(101),-1,,,,,
163,,河海大学,LGBTQIPKDXUSACM,马王丰,肖爱伦,林煜斌,张雪洁,,True,2,216,Bronze,-7,,,+(179),,,-1,+(37),,,,,
164,,中国传媒大学,中传赶紧修梆子井地道队,李润淇,刘同星,马一天,黄玮,,True,2,224,Bronze,-4,,,+2(107),,,-8,+(77),,,,,
165,,华东师范大学,在上海天文馆会遇到临港小企鹅吗,李俊辰,陈涵,黄启轩,肖春芸,,True,2,227,Bronze,,,,+(48),,,+2(139),-1,,-10,,,
166,106,广西师范大学,哇哈哈哈哈哈,陈毅逊,马振涛,周紫阳,王金艳,,True,2,230,Bronze,,,,+(112),,,-13,+(118),,,,,
167,,东北大学秦皇岛分校,洛森指针,曹耀仁,曾凡一,陈俊安,王和兴,,True,2,232,Bronze,,,,+1(122),,,-1,+(90),,-4,,,
168,,东南大学,DNA计算,潘亦新,林祥威,严静萱,倪庆剑,,True,2,239,Bronze,-3,,,+(45),,,+2(154),-4,,,,,
169,,南京理工大学,啊对对对,金子轩,凌励,邓浩宇,余立功,,True,2,243,Bronze,,,,+(115),,,,+1(108),,,,,
170,,温州大学,牌入栈 栈溢出,王楚怡,韦乾平,李家诚,胡明晓,,True,2,243,Bronze,,,,+(62),,,-3,+1(161),,-2,,,
171,107,哈尔滨工业大学,为无机世界增添色彩,李嘉弘,吴钦鸿,卢思吉,赵文博,,True,2,247,Bronze,,,,+1(69),,,-1,+1(138),,-11,,,
172,108,四川师范大学,一觉醒来世界算法水平下降一万倍,陈雨泉,罗志,刘航志,徐勇,,True,2,251,Bronze,,,,+(173),,,-2,+(78),,,,,
173,109,福建农林大学,FAFU幼儿园,严其旺,林学士,陈明扬,刘必雄,,True,2,252,Bronze,-3,,,+(67),,,,+1(165),,,,,
174,,湖南大学,凌空摘星,朱潇庸,刘博文,陈梵,黄宇,,True,2,265,Bronze,-7,,,+(129),,,-1,+1(116),,-1,,,
175,110,南京信息工程大学,银河系炫风爆破松饼,俞卓群,张泾玮,朱一诺,郑关胜,,True,2,266,Bronze,,,,+(100),,,,+(166),,,,,
176,111,中南民族大学,Offer四面八方来,李子安,方可,刘宽,刘卫平,,True,2,270,Bronze,,,,+(80),,,,+1(170),,-4,,,
177,112,郑州大学,口圭，又是电波题,毛睿,陈年澎,姬冠成,吴云鹏,,True,2,277,Bronze,,,,+(98),,,-3,+1(159),,,,,
178,113,南昌大学,雪月花,何超,满曜嘉,吴帅兵,于海雯,,True,2,278,Bronze,,,,+2(149),,,-2,+(89),,-1,,,
179,,北京交通大学,防雨,廖致涵,方阅,王禹凡,许华婷,,True,2,278,Bronze,,,,+1(203),,,-7,+(55),,-1,,,
180,114,南昌航空大学,无牌不叫,赖剑峰,于峰,邹仁杰,陈英,,True,2,281,Bronze,-4,,,+1(148),,,,+1(93),,-4,,,
181,,东北大学,东北大学_毕竟T/L/E无法诉说,夏子晨,乔泽冠,戴亿,刘小锋,,True,2,291,Honorable,,,,+(182),,,-5,+1(89),,,,,
182,115,中国人民大学,人咪二队,李昊森,熊洋铭,胡博玮,汪云海,,True,2,299,Honorable,,,,+1(74),,-2,+2(165),,,,,,
183,116,香港中文大学（深圳）,AC娘单推人,邓沣庭,潘彦,邵辰航,方一向,,True,2,304,Honorable,-13,,,+1(62),,,-2,+2(182),,,,,
184,117,哈尔滨理工大学,哈理工16队SH,冉渝旭,陈子权,刘名洋,唐远新,,True,2,305,Honorable,,,,+(96),,,-6,+1(189),,,,,
185,118,华东理工大学,珂朵莉最可爱了,仇俊杰,余喆浩,徐池,罗勇军,,True,2,307,Honorable,,,,+1(79),,,,+1(188),,,,,
186,,天津大学,调一下午还不队,周北辰,王心桐,刘泽培,赵满坤,,True,2,310,Honorable,-1,,,+6(157),,,-1,+(33),,-2,,,
187,119,武汉工程大学,歪比巴卜,张天星,高才蒙,王志伟,陈灯,,True,2,313,Honorable,,,,+1(197),,,-1,+(96),,,,,
188,120,北京化工大学,哎呦你干嘛,陈翔钰,孙博文,张增鑫,周晓琳,,True,2,314,Honorable,,,,+1(71),,,,+2(183),,-31,,,
189,,南开大学,数智省身_早早早,谭易,母焯行,郁卓阳,刘晓光,,True,2,314,Honorable,-24,,,+1(99),,,-2,+(195),,,,,
190,121,河南师范大学,世终孤独,翟景旺,余锦昊,宁思禹,熊青青,,True,2,318,Honorable,-4,,,+(130),,,,+1(168),,,,,
191,122,南京邮电大学,脑袋空空,白耀文,李永鑫,杨颖翔,陈志,,True,2,320,Honorable,,,,+2(112),,,,+(168),,-18,,,
192,,东北大学,东北大学_黄金罗盘,罗子涵,潘炼,黄宇帆,刘小锋,,True,2,326,Honorable,-1,,,+1(119),,,-11,+1(167),,,,,
193,,北京化工大学,拔雪寻春,刘卓凡,叶鼎豪,张弘弛,周晓琳,,True,2,327,Honorable,-4,,,+3(131),,,-8,+1(116),,,,,
194,,郑州大学,芙宁娜的小蛋糕,杨光,徐钧杰,朱锦昊,张卫星,,True,2,327,Honorable,-1,,,+1(138),,,,+1(149),,,,,
,,浙江省台州中学,三人三机,王子超,章昊翔,金涵成,蒋银帆,,False,2,337,,-1,,,+2(225),,,-1,+(72),,,,,
195,123,西安工业大学,zhgg飞高高,肖若航,杨忠浩,王伟,赵莉,,True,2,339,Honorable,,,,+1(141),,,-10,+1(158),,,,,
196,124,国防科技大学,万有引力号,郭明辰,张锦霄,宋畅玮,张元良,,True,2,341,Honorable,-5,,,+(77),,,,+4(184),,-5,,,
197,,南京航空航天大学,逸群之彦,王煜文,郑策,何东泽,邹春然,,True,2,343,Honorable,-3,,,+2(168),,,,+1(115),,,,,
198,,浙江工业大学,ZJUT6,李明锋,陈圣威,庄榕程,侯向辉,,True,2,344,Honorable,,,,+(73),,,,+2(231),,,,,
199,125,哈尔滨工程大学,不故障机器人使用创造性AI创造WA,李泽东,徐子煊,张艺凡,国林,,True,2,345,Honorable,,,,+2(198),,,,+(107),,,,,
200,126,山东科技大学,白羊号,吴佳璇,杨永智,冯湛博,吴振寰,,True,2,345,Honorable,-1,,,+(140),,,-4,+(205),,-1,,,
201,127,南通大学,屠零,王见祖,俞丞,仝乾,陈翔,,True,2,355,Honorable,,,,+(110),,,-1,+1(225),,,,,
,,南京大学,悠扬华章,杨照华,沈悠然,谢邹阳,张志伟,,False,2,377,,-3,,,+1(91),,,,+4(186),,-2,,,
202,128,中南大学,老司机带带我,吴子健,林宇煌,朱芝毅,陈再良,,True,2,383,Honorable,-4,,,+1(49),,,+7(174),,,,,,
203,129,上海海事大学,放学后 Algorithm Time,常缪洋,郑天罡,顾以为,周卫祥,,True,2,384,Honorable,,,,+2(185),,,-5,+1(139),,,,,
204,130,浙江机电职业技术大学,倒吊兔,洪志伦,游晨昕,陈宗全,邹会来,,True,2,384,Honorable,-2,,,+1(113),,,-5,-2,,+1(231),,,
205,131,惠州学院,时茧织光,冼健民,孙昊,吴海杰,刘利,,True,2,393,Honorable,,,,+3(207),,,-3,+1(106),,,,,
206,132,东华理工大学,达拉崩吧斑得贝迪卜多比鲁翁,熊永荣,涂嘉乐,刘志翔,余小军,,True,2,402,Honorable,,,,+(179),,,-6,+(223),,,,,
207,,中国人民大学,河边喝水的三只猫,周孟潇,穆思成,马咏翔,汪云海,,True,2,403,Honorable,,,,+3(162),,,,+(181),,,,,
,,浙江理工大学,星星2,汪恒宇,方泽城,王乐陶,叶海荣,,False,2,405,,,,,+1(252),,,-1,+3(73),,,,,
208,133,浙江万里学院,黑色生日,朱勤涵,傅炫瑜,陈子墨,柴本成,,True,2,416,Honorable,,,,+1(149),,,-1,+1(227),,-4,,,
209,134,蒙古国立大学(Монгол Улсын Их Сургууль),N^3,Dugarjantsan Bilguun,Dalaitseren Ganbold,Bilguun Erkhembayar,Bagabold Gendensuren,,True,2,417,Honorable,,,,+(108),,,,+2(269),,,,,
210,,广东工业大学,呜哇,陶齐晖,侯宇鹏,林鸿永,孙宣东,,True,2,424,Honorable,,,,+2(99),,,-8,+3(225),,,,,
211,135,江南大学,我们不可能拿到金牌，不行不行！﻿（﻿※似乎可行！﻿？﻿）,刘珺哲,刘禹辰,王壹玮,蒋敏,,True,2,425,Honorable,,,,+3(298),,,-1,+(67),,,,,
212,,华东师范大学,例方体,韦思成,陶雨捷,蓝寒,杜育根,,True,2,434,Honorable,,,,+(148),,,+5(186),-1,,-2,,,
213,136,辽宁大学,三位一体,欧阳兴隆,毛博汉,吴俊威,曲大鹏,,True,2,467,Honorable,,,,+2(183),,,,+1(224),,,,,
214,,同济大学,路边三条,王梓彦,陈志宇,严梓杰,叶晨,,True,2,467,Honorable,+(251),,,+1(196),,,,-3,,,,,
215,,南京农业大学,没有人比我更懂AC,魏尧选,张博轩,黄子琰,车建华,,True,2,480,Honorable,,,,+4(258),,,-13,+1(122),,,,,
216,,国防科技大学,未忘花名,宋怀源,刘宇林,杨泽,张元良,,True,2,481,Honorable,,,,+(54),,,-8,+9(247),,,,,
217,137,浙大城市学院,云水璃灯外,林景阳,林嘉亮,张洋鸣,柯海丰,,True,2,482,Honorable,-5,,,+3(187),,,,+1(215),,,,,
218,,西湖大学,开始AC的理想论,王志升,张益彰,张梓昱,周广成,,True,2,487,Honorable,-6,,,+4(210),,,-1,+1(177),,-1,,,
219,,西北工业大学,temp,温智杰,田旃,蔡思博,刘君瑞,,True,2,487,Honorable,,,,+1(187),,,,+3(220),,-6,,,
220,,香港科技大学,Chewing Machine,杨善进,罗广捷,黄一阳,饶哲凡,,True,2,489,Honorable,,,,+2(99),,,,-5,,+3(290),,,
221,138,厦门大学,一缸石榴,庄嘉豪,李海滨,陈健宇,高岩,,True,2,502,Honorable,+6(235),,,-14,,,,+1(127),,,,,
222,,南方科技大学,南方科技大学-希尔万,谢沁鑫,王思忧,孙守毅,唐博,,True,2,505,Honorable,-4,,,+3(127),,,-1,+1(298),,-1,,,
223,139,温州商学院,恭喜以上队伍获奖,高展,梁昊翔,沈铖飞,刘晓芳,,True,2,515,Honorable,,,,+4(294),,,-2,+1(121),,,,,
,,云南大学,东方明珠下喝雪王,李健阳,王毅豪,吴一航,刘金卓,,False,2,523,,-2,,,+3(259),,,-3,+3(144),,,,,
224,140,厦门大学嘉庚学院,TFWrenches,吴宇轩,孟高奇,林宇翔,郭一晶,,True,2,560,Honorable,-1,,,+5(253),,,,+2(167),,,,,
225,141,绍兴文理学院,大宝一刀把复杂度劈成O(1)了,贺克屿,曹安迪,余振东,黄龙军,,True,2,560,Honorable,,,,+3(165),,,-8,+3(275),,,,,
226,142,上海理工大学,退役老登会梦见区域赛金牌吗（）,丁晓强,孙乐彦,王一学,周春樵,,True,2,574,Honorable,,,,+(232),,,-4,+3(282),,,,,
227,143,山东大学（威海）,进击的奶龙,温泽林,陈汶泽,赵禹权,孔晓明,,True,2,685,Honorable,-1,,,+10(203),,,-5,+2(242),,-3,,,
228,,厦门大学,羽生萌萌香,李纪原,庄昀,张楠煌,林颖,,True,2,760,Honorable,,,,+6(297),,,-1,+5(243),,,,,
229,,蒙古国立大学(Монгол Улсын Их Сургууль),NUM-Treaple,Enkh-Ochir Erdenebat,Bat-Orgil Bat-Amgalan,Tuvshinbayar Mandakh,Bagabold Gendensuren,,True,2,1066,Honorable,,,,+23(290),,,-5,+3(256),,,,,
230,144,中国计量大学,倒影,陈柄宇,赵星亮,方志伟,闻育,,True,1,72,Honorable,,,,-9,,,-6,+1(52),,,,,
231,145,重庆大学,代码奇点,魏宏伟,吴毓宗,,李佳,,True,1,73,Honorable,,,,,,,,+1(53),,,,,
232,,同济大学,队的队的哦不队不队,莫怀淇,蓝浩,蒋肸,叶晨,,True,1,79,Honorable,,,,-6,,,-5,+1(59),,,,,
233,,东北大学,东北大学_夏日的口袋是三等分TLE的金牌,华俊澄,张绍宸,李京洲,刘小锋,,True,1,88,Honorable,,,,-7,,,-2,+1(68),,-1,,,
234,146,江西农业大学,砂糖橘看日出,万家林,殷智宇,刘益平,李洪涛,,True,1,88,Honorable,-4,,,-9,,,,+1(68),,,,,
235,147,西安理工大学,我被困在了哈基乡,贾成杰,庄睿君,郝韵,蔡欣华,,True,1,110,Honorable,,,,-5,,,-1,+(110),,,,,
236,148,中国矿业大学,我的青春acm物语果然有问题,王虹博,兰翔思宏,陈品睿,杨文嘉,,True,1,113,Honorable,,,,+(113),,,-1,-1,,,,,
237,149,鲁东大学,卤蛋栋梁,朱乐民,王义超,王凌志,张小峰,,True,1,119,Honorable,-1,,,-7,,,,+(119),,,,,
238,150,河南大学,我要睡觉了,胡靖铭,田沈聪,李耘辉,王震,,True,1,123,Honorable,,,,+1(103),,,-2,-1,,,,,
239,,杭州师范大学,散落飘零,詹伟,潘铖棋,邓量,虞剑波,,True,1,131,Honorable,,,,-7,,,,+1(111),,,,,
240,151,武汉纺织大学,因为太怕爆零就全交暴力了,蒋沈浩,胡劲睿,苏宇曦,张自力,,True,1,139,Honorable,,,,+3(79),,,-11,-11,,,,,
241,152,台州学院,我不吃AC,严忠楠,何俊豪,曹景程,华晓锋,,True,1,143,Honorable,,,,-8,,,,+2(103),,,,,
242,153,闽南师范大学,没有以前那么喜欢你了,庄瑜,庄子涵,陈云呈,黄再祥,,True,1,145,Honorable,,,,-5,,,,+1(125),,,,,
243,,武汉科技大学,您的骑手正在赶往ICPC的路上,杨少坡,杨正午,王祥安,李顺新,,True,1,146,Honorable,,,,-5,,,,+1(126),,,,,
244,,南京理工大学,做题一定要 AC,高昂,王玉毅,刘宇,余立功,,True,1,147,Honorable,,,,+(147),,,-1,-3,,,,,
245,,广东工业大学,AC手动机,高泽彤,关泽霖,许铭宇,孙宣东,,True,1,147,Honorable,,,,+(147),,,-4,,,,,,
246,154,江西财经大学,阳光彩虹不白码,陶金杰,李润卓,李承志,李季,,True,1,154,Honorable,,,,,,,,+1(134),,,,,
247,,中南大学,听说有原石领我就来了,张亦凡,袁尉峰,李定一,陈再良,,True,1,159,Honorable,-10,,,+(159),,,,,,,,,
248,155,广州大学,ODT暴徒,郭子锋,同舒泽,黄明海,丘凯伦,,True,1,161,Honorable,,,,+(161),,,-1,-1,,,,,
249,156,东华大学,凌梦舟,刘逸伦,马显轩,赵胜文,黄永锋,,True,1,166,Honorable,-3,,,+1(146),,,,-6,,,,,
250,,东南大学,悄然谜响,陈琳昊,黄煜杰,周子航,倪庆剑,,True,1,170,Honorable,-3,,,+3(110),,,,,,,,,
251,157,西南民族大学,新王朝,王杰,项若楚,李涛,周绪川,,True,1,174,Honorable,,,,+2(134),,,-1,-7,,,,,
252,158,莆田学院,斯库尔德,王羿捷,卢竑宇,缪高峰,郑继绍,,True,1,175,Honorable,,,,-2,,,-1,+2(135),,,,,
253,159,宁波大学,初音未来-纳西妲-芙宁娜第一可爱喵,杨晨,方梓安,何沐,陈叶芳,,True,1,176,Honorable,-8,,,+1(156),,,-4,-3,,,,,
254,160,信息工程大学,1341,李可心,况雨含,贺浩原,王婧,,True,1,183,Honorable,,,,,,,-3,+1(163),,,,,
255,,信息工程大学,新旬拔队,林万新,张裕颉,丁钧铖,禹璐,,True,1,186,Honorable,,,,,,,-1,+3(126),,,,,
256,161,华侨大学,潜龙腾渊,韩志军,张伟鹏,赵政然,罗伟,,True,1,190,Honorable,,,,-1,,,-5,+3(130),,,,,
257,,香港中文大学,放學後飲茶時間!!,翁泽辉,左正楠,杜景滔,麥偉豪,,True,1,193,Honorable,,,,+2(153),,,-5,-2,,-2,,,
258,,北京理工大学,开始头大了已经,辛宏磊,周之卓,王邦源,史继筠,,True,1,194,Honorable,,,,-3,,,-4,+1(174),,,,,
259,162,福建理工大学,我推的式子,程阳淏,陈少鹏,张杰昊,许雪林,,True,1,196,Honorable,,,,-2,,,-5,+(196),,,,,
260,,中国矿业大学,样例过就ac,马哲涵,杨洪斌,丁铭哲,毕方明,,True,1,206,Honorable,-1,,,-3,,,,+(206),,,,,
261,163,怀化学院,又幻想了,郑岳桓,孟正浩,陈皓,彭新怀,,True,1,208,Honorable,,,,-6,,,,+2(168),,,,,
262,164,兰州大学,诡偷移晶,吕宁,张潇锋,任宇航,马俊,,True,1,222,Honorable,,,,+3(162),,,-9,,,,,,
263,,江西师范大学,一碗饭,胡天翊,王楷翔,樊宇康,吴福英,,True,1,223,Honorable,-4,,,,,,-1,+(223),,,,,
264,,浙江工业大学,ZJUT7,马哲超,张聪,权烨,王春平,,True,1,229,Honorable,,,,+2(189),,,,-3,,,,,
265,,福州大学,一页诗,丁诗怡,叶芷,李盈盈,傅仰耿,True,True,1,241,Honorable,,,,+4(161),,,,-8,,,,,
266,,南京邮电大学,AK的芙莉莲,耿嘉泽,熊鼎,杨珈懿,陈志,,True,1,243,Honorable,-1,,,+1(223),,,,-1,,,,,
267,165,湖北师范大学,重生之我们是黑红,胡玉灿,彭宇锐,黄有阳,董元和,,True,1,249,Honorable,,,,-4,,,,+4(169),,,,,
,,浙江理工大学,星星1,刘羽睿,杨翼铭,童俊逸,叶海荣,,False,1,249,,-2,-1,,+1(229),,,,-5,,,,,
268,166,浙江工业大学之江学院,做博丽灵梦谈古明地恋睡古明地觉,钱嘉炜,徐锐,肖方涛,戴青锋,,True,1,253,Honorable,,,,-5,,,-3,+1(233),,,,,
269,167,四川农业大学,定义 整数 长 长,淡鹏宇,温政炜,秦宇涛,危疆树,,True,1,257,Honorable,,,,-6,,,,+3(197),,,,,
270,168,昆明理工大学,天青色,程继飏,樊睿,姚舜禹,张晓丽,,True,1,259,Honorable,,,,-3,,,-1,+2(219),,,,,
271,,东华大学,因为0721和我推绫地宁宁组一辈子乐队,徐之恒,王飘飏,孙鹏辉,黄永锋,,True,1,264,Honorable,,,,-12,,,,+2(224),,,,,
272,,华东理工大学,的泛因特隆隆,张勉,孙启翔,贾正坤,罗勇军,,True,1,268,Honorable,,,,-3,,,,+3(208),,,,,
273,169,华中师范大学,麻衣学姐想念zzz,晏维阳,王绪毅,邹卓昂,叶俊民,,True,1,270,Honorable,,,,-2,,,-4,+3(210),,,,,
274,170,河南理工大学,蛋仔派队,李博,赵彪,李子恒,王建芳,,True,1,271,Honorable,,,,,,,,+1(251),,,,,
275,,南京航空航天大学,Wrongtime Error,顾恒源,周子博,吴承骏,邹春然,,True,1,275,Honorable,,,,-4,,,-3,+2(235),,,-3,,
276,,东北大学秦皇岛分校,代码斩杀使-芙莉莲,何宇,刘浩然,钱祺亮,王和兴,,True,1,280,Honorable,,,,-2,,,-1,+2(240),,-1,,,
277,171,上海师范大学,赛前不小心通宵了,张越群,李睿,姜启材,郭庆林,,True,1,287,Honorable,,,,+6(167),,,-3,-3,,,,,
278,172,西南科技大学,老东西,陈亮旭,吴子杨,童博文,杨春明,,True,1,288,Honorable,,,,-11,,,-6,+4(208),,,,,
279,,香港大学,kfc_enjoyers,Shah Jahan Ishaq,Richie Wilynnton,Ismayil Maharramov,邝启鹏,,True,1,292,Honorable,,,,+4(212),,,,-4,,,,,
280,173,桂林电子科技大学,无名之辈3,廖飞扬,王靖凯,曹轩玮,王子民,,True,1,294,Honorable,,,,+3(234),,,-1,,,,,,
281,174,广州城市理工学院,行至尽头,丘嘉文,韦力,荘铸,陈雪松,,True,1,302,Honorable,,,,-6,,,,+4(222),,,,,
,,嘉兴大学,从还没入学就开始找 acm 队想一起参加 icpc 拿银摸金打入 WorldFinal 得到 tourist 的肯定与 jiangly 同台竞技,张安逸,林渊涵,徐诚翰,张素兰,,False,1,306,,+2(266),,,-3,,,,-2,,,,,
282,175,湖北工业大学,一个未被使用的队名,吴凌睿,余腾辉,杜海旗,徐承志,,True,1,309,Honorable,,,,-7,,,,+5(209),,,,,
283,,杭州师范大学,知识学爆,叶志汉,金岸,王熠楠,虞剑波,,True,1,313,Honorable,-2,,,+3(253),,,-1,,,,,,-1
284,176,北京科技大学,测试点全对,庞明宇,刘昊明泽,康伊德,洪源,,True,1,314,Honorable,,,,-3,,,,+2(274),,,,,
285,177,上海电力大学,Slay the ICPC 2:AC,梅子越,裴洪宇,潘锦琪,李博,,True,1,320,Honorable,,,,,,,,+4(240),,,,,
286,,湖南大学,三枪队,李江浩,刘良锐,周键泷,黄宇,,True,1,322,Honorable,,,,-4,,,-3,+4(242),,,,,
287,178,上海应用技术大学,这一天的AC，AC起来,项家挺,王圣涵,张健喆,王栋,,True,1,332,Honorable,,,,-1,,,,+4(252),,,,,
288,179,西安邮电大学,点铁成铜,马宇涛,贺靖轩,申思颖,周元哲,,True,1,335,Honorable,,,,,,,,+6(215),,,,,
289,180,中国科学院大学,原神启动队,胡格致,黄铮舸,唐睿,刘慧,,True,1,351,Honorable,,,-1,+9(171),,,,-2,,,,,-1
290,181,香港浸会大学,UU加速器,印无忧,张旭景,姜蒙,黄欣,,True,1,364,Honorable,,,,,,,,+4(284),,,,,
291,,香港科技大学,HKUST4,莫云翔,莫子龙,胡书睿,饶哲凡,,True,1,368,Honorable,,,,+8(208),,,-1,-5,,,,,
292,182,华中农业大学,闪光袋鼠哥哥,雷博琦,胡泽宇,艾子鸣,李嘉位,,True,1,371,Honorable,,,,+5(271),,,-7,,,,,,
293,183,香港理工大学,愚者,闵泽宇,孟祥宇,张浩越,李博,,True,1,371,Honorable,,,,+5(271),,,-1,,,,,,
294,184,苏州工学院,小刘小马和小牛马,马鸿建,方思珩,刘易,聂盼红,,True,1,385,Honorable,,,,-9,,,,+6(265),,,,,
295,,河南大学,好想玩道德与法治6,张帆,宋明贤,范恒嘉,王震,,True,1,394,Honorable,,,,+8(234),,,-3,-2,,,,,
,,上海星河湾双语学校,青,谈悦哲,高子期,李昱玮,马融,,False,0,0,,-2,,,-3,,,,,,,,,
,,上海杉达学院,SANDAU-3,钱予珩,姜欣楠,张晟源,张圣筛,,False,0,0,,,,,,,-1,,-2,,,,,
296,185,上海海洋大学,胡萝卜(^u^),周子恒,周郁涵,吕天佑,于庆梅,,True,0,0,Honorable,,,,-3,,,,-1,,,,,
297,186,中国地质大学（北京）,奸奇不知道哦,王弈博,翟文修,邢淑雅,夏军宝,,True,0,0,Honorable,,,,,,,,,,,,,
298,187,中国地质大学（武汉）,三人穿墙,孔梁思成,郭鲁庆,杨佳琪,马钊,,True,0,0,Honorable,,,,-2,,,,-1,,,,,
299,,中国民航大学,基本演绎法,李林芮,马佳昶,姚远,张智,,True,0,0,Honorable,,,,-7,,,,,,,,,
300,,中国石油大学（华东）,UPC2048,张淇贺,钟智勇,彭健坤,张学辉,,True,0,0,Honorable,,,,,,,,-4,,,,,
301,,北京师范大学,多边狗,王思潮,丁余健,姚述军,徐鹏飞,,True,0,0,Honorable,-9,,,,,,-1,,,,,,
302,188,南京师范大学,和评测机一起打麻将,周译顺,陆昊宇,徐杰克,王琼,,True,0,0,Honorable,,,,-6,,,,-4,,,,,
303,,南京航空航天大学,星群,徐皓,明昇,李立星,邹春然,,True,0,0,Honorable,,,,-4,,,,,,,,,
304,189,南阳理工学院,思考一下就AC,刘晧,于超凡,杨京昊,陈可,,True,0,0,Honorable,,,,-3,,,,-6,,,,,
305,190,合肥大学,three good-for-nothing,叶铠睿,蔡庆喜,叶咨含,胡春玲,,True,0,0,Honorable,,,,-2,,,,-2,,,,,
306,,哈尔滨工业大学,让HIT再次伟大,郭道玮,罗星宇,白恒宇,赵文博,,True,0,0,Honorable,,,,-1,,,,-3,,,,,
307,191,太原理工大学,贪心优化者,郭超逸,聂致远,王炎博,林福平,,True,0,0,Honorable,,-1,-1,-1,,,,-7,,,-1,,-1
308,192,安徽师范大学,天绫绫地宁宁,许译涛,黄锐杰,袁文晟,赵诚,,True,0,0,Honorable,-3,,,-6,,,,,,,,,
309,193,安阳师范学院,TLE on Test 1,李聪,张常璞,刘金梁,刘凌霞,,True,0,0,Honorable,,,,-2,,,,-3,,,,,
310,194,山东师范大学,最后亿舞,杜甲玉,石政坤,杨静颖,李圣涛,,True,0,0,Honorable,,,,-1,,,,-3,,,,,
311,,山东科技大学,兰树号,王世奇,黄涛,周景然,吴振寰,,True,0,0,Honorable,,,,-7,,,,,,,,,
312,195,广东工业大学揭阳校区,GDUTJY_揭宿乐队,刘子恒,林杰钗,,李泓澍,,True,0,0,Honorable,,,,-10,,,,-4,,,,,
313,196,广州华商学院,777,陈业勤,罗凯滨,黄文乐,袁灏,,True,0,0,Honorable,,,,,,,,-1,,,,,
